movie name,character,mentions,total centrality,count,average centrality,gender
Vishwatma,madan,0.0,36.5,42.0,0.8690476190476191,male
Vishwatma,son,0.0,122.33333333333331,38.0,3.219298245614035,male
Vishwatma,surya,0.0,47.66666666666666,56.0,0.8511904761904762,male
Vishwatma,akash,0.0,0.0,54.0,0.0,male
Vishwatma,ajgar,0.0,366.33333333333337,164.0,2.233739837398374,male
Vishwatma,pratap,0.0,41.0,13.0,3.1538461538461537,male
Vishwatma,father,0.0,52.0,38.0,1.368421052631579,male
Vishwatma,man,0.0,227.66666666666663,31.0,7.344086021505376,male
Vishwatma,brother,0.0,104.5,24.0,4.354166666666667,male
Vishwatma,prabhat,0.0,319.0,132.0,2.4166666666666665,male
Yaad Rakhegi Duniya,vicky,18.0,420.0,177.0,2.3728813559322037,male
Zindagi Ek Juaa,harry,12.0,197.0,82.0,2.402439024390244,male
Zulm Ki Hukumat,swami,8.0,453.5,68.0,6.669117647058823,male
Zulm Ki Hukumat,pitamber,3.0,0.0,31.0,0.0,male
Zulm Ki Hukumat,kohli,2.0,24.0,25.0,0.96,male
Zulm Ki Hukumat,brother,2.0,54.0,18.0,3.0,male
Aadmi,gulshan,0.0,0.0,0.0,0.0,male
Aadmi,srivastav,1.0,35.0,19.0,1.8421052631578947,male
Aadmi,man,2.0,491.33333333333337,29.0,16.942528735632184,male
Aadmi,brother,3.0,9.5,49.0,0.1938775510204081,male
Aadmi,vijay,9.0,262.0833333333333,124.0,2.113575268817204,male
Aadmi Khilona Hai,son,3.0,38.0,15.0,2.533333333333333,male
Aadmi Khilona Hai,ganga,10.0,249.0,115.0,2.165217391304348,male
Aadmi Khilona Hai,sharad,12.0,307.5,139.0,2.212230215827338,male
Aadmi Khilona Hai,boy,1.0,12.0,7.0,1.7142857142857142,male
Aadmi Khilona Hai,vijay,8.0,84.0,88.0,0.9545454545454546,male
Aaina,ravi,0.0,58.0,73.0,0.7945205479452054,male
Aankhen,hasmukh,0.0,245.5,35.0,7.014285714285714,male
Aankhen,bunnu,0.0,100.0,26.0,3.8461538461538463,male
Aankhen,brother,0.0,0.0,0.0,0.0,male
Aashiq Awara,kedarnath,3.0,4.0,25.0,0.16,male
Aashiq Awara,man,2.0,19.0,8.0,2.375,male
Aashiq Awara,dilip,2.0,0.0,15.0,0.0,male
Aashiq Awara,jimmy,3.0,210.0,54.0,3.888888888888889,male
Aasoo Bane Angaarey,father,3.0,189.5,49.0,3.86734693877551,male
Aasoo Bane Angaarey,chandar,1.0,816.9999999999999,32.0,25.53125,male
Aasoo Bane Angaarey,ravi,19.0,660.5,231.0,2.8593073593073592,male
Aasoo Bane Angaarey,verma,9.0,214.5,94.0,2.2819148936170213,male
Anari,son,0.0,204.5,29.0,7.051724137931035,male
Anari,rama,0.0,1396.2666666666669,441.0,3.166137566137566,male
Anari,brother,0.0,0.0,0.0,0.0,male
Anari,boy,0.0,211.5,21.0,10.071428571428571,male
Baazigar,ajay,70.0,1107.0,583.0,1.8987993138936532,male
Baazigar,boy,1.0,19.5,16.0,1.21875,male
Baazigar,vicky,12.0,269.0,121.0,2.2231404958677685,male
Baazigar,madan,9.0,150.0,54.0,2.7777777777777777,male
Baazigar,malhotra,2.0,515.5,34.0,15.161764705882351,male
Baazigar,son,2.0,11.0,6.0,1.8333333333333333,male
Baazigar,ravi,4.0,0.0,59.0,0.0,male
Baazigar,man,1.0,49.0,10.0,4.9,male
Baazigar,sharma,19.0,386.0,148.0,2.608108108108108,male
Badi Bahen,ajit,9.0,336.3333333333333,43.0,7.821705426356589,male
Badi Bahen,man,1.0,890.7666666666668,30.0,29.692222222222224,male
Bedardi,professor,1.0,0.0,19.0,0.0,male
Bedardi,saxena,2.0,0.0,63.0,0.0,male
Bedardi,nirbhay,3.0,681.5,22.0,30.977272727272727,male
Bedardi,vijay,8.0,54.0,63.0,0.8571428571428571,male
Bhaji on the Beach,actor,1.0,353.6666666666667,17.0,20.80392156862745,male
Bhaji on the Beach,son,3.0,382.0,44.0,8.681818181818182,male
Bhookamp,jaggi,4.0,2.0,58.0,0.0344827586206896,male
Bhookamp,navin,1.0,0.0,2.0,0.0,male
Bhookamp,son,1.0,14.0,8.0,1.75,male
Bhookamp,johnny,2.0,0.0,19.0,0.0,male
Bhookamp,prof.,0.0,0.0,0.0,0.0,male
Bhookamp,man,1.0,583.8333333333334,39.0,14.97008547008547,male
Bhookamp,ajay,8.0,215.0,134.0,1.6044776119402986,male
Chandra Mukhi,rai,1.0,25.5,12.0,2.125,male
Chor Aur Chaand,suraj,4.0,24.0,57.0,0.4210526315789473,male
Chor Aur Chaand,naik,5.0,164.5,42.0,3.9166666666666665,male
Chor Aur Chaand,inspector,2.0,0.0,21.0,0.0,male
Chor Aur Chaand,dinkar,7.0,0.0,38.0,0.0,male
Dalaal,the,13.0,600.1666666666667,63.0,9.526455026455029,male
Dalaal,nath,1.0,156.0,16.0,9.75,male
Dalaal,bhola,3.0,0.0,69.0,0.0,male
Damini  Lightning,shekhar,5.0,52.0,51.0,1.0196078431372548,male
Darr,sunil,24.0,564.8333333333333,257.0,2.197795071335927,male
Darr,rahul,22.0,1826.6666666666663,218.0,8.37920489296636,male
Darr,brother,2.0,0.0,29.0,0.0,male
Dil Ki Baazi,father,3.0,141.1809523809524,41.0,3.4434378629500584,male
Dil Ki Baazi,man,1.0,95.0,11.0,8.636363636363637,male
Dil Ki Baazi,ajay,26.0,678.790476190476,192.0,3.535367063492062,male
Dil Ki Baazi,boy,0.0,0.0,0.0,0.0,male
Dil Ki Baazi,brother,1.0,69.08333333333333,14.0,4.934523809523809,male
Dil Ki Baazi,vijay,15.0,134.16666666666669,145.0,0.9252873563218392,male
Dil Tera Aashiq,thakur,8.0,320.0,87.0,3.67816091954023,male
Dil Tera Aashiq,naseeb,1.0,0.0,16.0,0.0,male
Dil Tera Aashiq,pratap,1.0,0.0,17.0,0.0,male
Dil Tera Aashiq,man,2.0,298.5,25.0,11.94,male
Dil Tera Aashiq,singh,2.0,134.0,28.0,4.785714285714286,male
Dil Tera Aashiq,kumar,1.0,117.25,16.0,7.328125,male
Dil Tera Aashiq,vijay,2.0,74.0,24.0,3.083333333333333,male
Divya Shakti,puri,1.0,29.5,5.0,5.9,male
Divya Shakti,tau,2.0,259.5,16.0,16.21875,male
Ek Hi Raasta,officer,0.0,18.0,5.0,3.6,male
Ek Hi Raasta,kubla,0.0,13.0,33.0,0.3939393939393939,male
Ek Hi Raasta,karan,0.0,0.0,15.0,0.0,male
Ek Hi Raasta,singh,0.0,107.0,33.0,3.242424242424242,male
Gardish,son,2.0,99.0,23.0,4.304347826086956,male
Gardish,shiva,9.0,711.5,143.0,4.975524475524476,male
Gardish,inspector,4.0,465.33333333333337,44.0,10.575757575757576,male
Gardish,prithviraj,4.0,0.0,87.0,0.0,male
Geetanjali,whenever,3.0,0.0,17.0,0.0,male
Geetanjali,sagar,14.0,207.0,121.0,1.7107438016528926,male
Gumrah,prakash,0.0,15.0,75.0,0.2,male
Gumrah,rahul,0.0,94.0,41.0,2.292682926829268,male
Gumrah,jaggu,0.0,147.0,70.0,2.1,male
Gurudev,dev,8.0,0.0,67.0,0.0,male
Gurudev,inspector,4.0,19.0,23.0,0.8260869565217391,male
Hasti,son,2.0,135.0,18.0,7.5,male
Hasti,father,1.0,9.483333333333334,24.0,0.3951388888888889,male
Hasti,vishal,3.0,70.0,23.0,3.0434782608695654,male
Hasti,narang,19.0,1916.8,136.0,14.09411764705882,male
Hasti,man,2.0,220.0,23.0,9.565217391304348,male
Hum Hain Kamaal Ke,pitamber,3.0,0.0,18.0,0.0,male
Hum Hain Rahi Pyar Ke,bijlani,8.0,167.0,63.0,2.6507936507936507,male
Hum Hain Rahi Pyar Ke,rahul,33.0,334.6666666666667,232.0,1.442528735632184,male
Hum Hain Rahi Pyar Ke,father,2.0,128.66666666666666,31.0,4.150537634408602,male
Insaniyat Ke Devta,anwar,4.0,0.0,97.0,0.0,male
Insaniyat Ke Devta,balbir,7.0,389.50000000000017,145.0,2.686206896551725,male
Jeevan Ki Shatranj,jeevan,4.0,0.0,39.0,0.0,male
Kabhi Haan Kabhi Naa,chris,19.0,644.0,122.0,5.278688524590164,male
Kabhi Haan Kabhi Naa,sunil,33.0,2622.0,278.0,9.431654676258994,male
Kabhi Haan Kabhi Naa,father,3.0,383.8333333333333,45.0,8.529629629629628,male
Khal-Naaikaa,ravi,4.0,65.0,36.0,1.805555555555556,male
Khal-Naaikaa,kapoor,3.0,147.0,22.0,6.681818181818182,male
Khal-Naaikaa,rajan,2.0,219.00000000000003,39.0,5.615384615384616,male
Khal-Naaikaa,boy,1.0,12.0,5.0,2.4,male
Khalnayak,ballu,48.0,1151.1666666666663,356.0,3.233614232209737,male
Khalnayak,ganga,15.0,281.5,151.0,1.8642384105960264,male
Khalnayak,ram,15.0,364.5,137.0,2.6605839416058394,male
King Uncle,anil,0.0,39.0,22.0,1.7727272727272727,male
King Uncle,brother,0.0,41.0,18.0,2.2777777777777777,male
King Uncle,ashok,0.0,127.5,114.0,1.118421052631579,male
Kohraa,amit,6.0,47.0,60.0,0.7833333333333333,male
Krishan Avtaar,police,5.0,0.0,31.0,0.0,male
Krishan Avtaar,suman,2.0,0.0,21.0,0.0,male
Krishan Avtaar,mithun,2.0,0.0,24.0,0.0,male
Kshatriya,vinay,18.0,700.9999999999999,211.0,3.322274881516587,male
Kshatriya,father,4.0,117.16666666666666,32.0,3.661458333333333,male
Kshatriya,jaswant,11.0,18.0,81.0,0.2222222222222222,male
Kshatriya,ajay,3.0,55.0,46.0,1.1956521739130437,male
Kshatriya,mirtagarh,5.0,100.0,49.0,2.0408163265306123,male
Kshatriya,shakti,7.0,225.5,66.0,3.4166666666666665,male
Kshatriya,vikram,16.0,570.8333333333334,153.0,3.7309368191721135,male
Kshatriya,maharaja,1.0,0.0,15.0,0.0,male
Kshatriya,surjangarh,6.0,153.33333333333334,43.0,3.565891472868217,male
Kshatriya,devendra,4.0,121.0,26.0,4.653846153846154,male
Kshatriya,singh,10.0,1129.6666666666667,94.0,12.017730496453902,male
Kshatriya,vijay,6.0,46.0,57.0,0.8070175438596491,male
Lootere,karan,4.0,77.33333333333333,64.0,1.2083333333333333,male
Maya Memsaab,father,4.0,56.0,24.0,2.333333333333333,male
Maya Memsaab,das,1.0,63.0,13.0,4.846153846153846,male
Maya Memsaab,man,2.0,150.0,25.0,6.0,male
Maya Memsaab,rudra,3.0,36.0,14.0,2.571428571428572,male
Maya Memsaab,lalaji,2.0,3.0,12.0,0.25,male
Maya Memsaab,lalit,1.0,0.0,9.0,0.0,male
Muqabla,suraj,6.0,503.0,76.0,6.618421052631579,male
Muqabla,deepak,3.0,106.5,58.0,1.836206896551724,male
Muqabla,father,1.0,204.0,14.0,14.571428571428571,male
Papeeha,jia,8.0,605.3333333333333,88.0,6.878787878787878,male
Papeeha,kabir,4.0,0.0,41.0,0.0,male
Papeeha,bichhua,4.0,123.5,39.0,3.1666666666666665,male
Papeeha,man,0.0,65.0,9.0,7.222222222222222,male
Pardesi,man,0.0,634.3333333333333,40.0,15.85833333333333,male
Pehchaan,yogi,16.0,198.0,104.0,1.9038461538461535,male
Pehchaan,judge,6.0,46.0,66.0,0.696969696969697,male
Pehla Nasha,actor,1.0,650.6666666666666,27.0,24.09876543209876,male
Pehla Nasha,deepak,8.0,570.0,75.0,7.6,male
Phir Teri Kahani Yaad Aayee,rahul,10.0,183.16666666666663,92.0,1.990942028985507,male
Phool,balram,13.0,382.0,109.0,3.5045871559633026,male
Phool,father,1.0,51.66666666666666,27.0,1.91358024691358,male
Phool,dharamraaj,8.0,405.00000000000006,103.0,3.932038834951457,male
Phool,gopal,8.0,0.0,44.0,0.0,male
Phool,raju,23.0,483.50000000000006,156.0,3.099358974358975,male
Phool Aur Angaar,phadke,2.0,200.0,20.0,10.0,male
Phool Aur Angaar,saxena,1.0,29.0,18.0,1.6111111111111112,male
Phool Aur Angaar,son,1.0,483.0,18.0,26.83333333333333,male
Phool Aur Angaar,adhikari,3.0,231.16666666666669,49.0,4.717687074829932,male
Phool Aur Angaar,student,1.0,306.33333333333337,33.0,9.282828282828284,male
Phool Aur Angaar,natwarlal,2.0,8.5,13.0,0.6538461538461539,male
Phool Aur Angaar,vijay,12.0,359.0,144.0,2.493055555555556,male
Platform,joshi,4.0,4334.733333333335,99.0,43.7851851851852,male
Platform,hariya,26.0,1563.627777777778,283.0,5.5251864939144095,male
Platform,brother,8.0,3504.300000000001,188.0,18.639893617021283,male
Platform,shetty,19.0,2006.3333333333333,278.0,7.217026378896882,male
Platform,raju,54.0,5274.283333333333,626.0,8.425372736954206,male
Prateeksha,raja,3.0,56.0,23.0,2.4347826086956523,male
Prateeksha,tom,5.0,355.0,28.0,12.678571428571429,male
Prateeksha,dacosta,1.0,104.0,11.0,9.454545454545457,male
Prateeksha,kumar,2.0,724.5,51.0,14.205882352941176,male
Prateeksha,vijay,3.0,0.0,72.0,0.0,male
Rang,yogi,39.0,725.6333333333331,375.0,1.9350222222222213,male
Rang,father,17.0,560.0,139.0,4.028776978417266,male
Rang,mr.,0.0,0.0,0.0,0.0,male
Rang,ajay,22.0,305.0,207.0,1.4734299516908214,male
Rang,jojo,2.0,379.5,34.0,11.161764705882351,male
Rudaali,father,2.0,236.16666666666669,33.0,7.1565656565656575,male
Rudaali,budhua,4.0,0.0,36.0,0.0,male
Rudaali,singh,2.0,418.6666666666666,28.0,14.95238095238095,male
Sainik,suraj,8.0,44.0,62.0,0.7096774193548387,male
Sainik,akshay,1.0,23.0,10.0,2.3,male
Santaan,amar,4.0,746.9,37.0,20.186486486486487,male
Sardar,patel,1.0,138.0,19.0,7.263157894736842,male
Sardar,sardar,6.0,22.0,132.0,0.1666666666666666,male
Sardar,gandhi,8.0,260.66666666666663,31.0,8.408602150537634,male
Shatranj,robin,2.0,42.0,23.0,1.826086956521739,male
Shatranj,dinky,3.0,39.33333333333333,34.0,1.156862745098039,male
Shatranj,prajpati,1.0,73.50000000000001,14.0,5.250000000000001,male
Shatranj,brother,1.0,148.16666666666666,13.0,11.397435897435896,male
Shatranj,dharamraj,17.0,279.0,93.0,3.0,male
Sir,amar,9.0,96.0,110.0,0.8727272727272727,male
Sir,verma,2.0,70.0,16.0,4.375,male
Tadipaar,shankar,2.0,24.0,28.0,0.8571428571428571,male
Tahqiqaat,the,1.0,61.0,121.0,0.5041322314049587,male
Tahqiqaat,peter,7.0,280.5,75.0,3.74,male
Tahqiqaat,bhanu,3.0,0.0,51.0,0.0,male
Tahqiqaat,father,7.0,330.6666666666667,71.0,4.657276995305165,male
Tahqiqaat,man,1.0,264.0,25.0,10.56,male
Tahqiqaat,s.p.,0.0,0.0,0.0,0.0,male
Tahqiqaat,brother,1.0,9.0,4.0,2.25,male
Tahqiqaat,ramesh,3.0,444.1666666666667,38.0,11.68859649122807,male
Waqt Hamara Hai,sunil,24.0,5966.5,158.0,37.7626582278481,male
Waqt Hamara Hai,vikas,9.0,1174.5,93.0,12.629032258064516,male
Waqt Hamara Hai,dinanath,6.0,29.0,33.0,0.8787878787878788,male
Yugandhar,mithun,0.0,0.0,14.0,0.0,male
Zakhmo Ka Hisaab,amar,3.0,147.0,46.0,3.1956521739130435,male
Zakhmo Ka Hisaab,suraj,14.0,197.66666666666663,132.0,1.4974747474747474,male
Aatank,phillips,2.0,0.0,19.0,0.0,male
Agni Sakshi,suraj,20.0,176.0,170.0,1.035294117647059,male
Agni Sakshi,father,3.0,56.66666666666666,41.0,1.3821138211382114,male
Agni Sakshi,man,2.0,168.0,24.0,7.0,male
Agni Sakshi,vishwanath,32.0,378.8333333333333,183.0,2.070127504553734,male
Aisi Bhi Kya Jaldi Hai,son,2.0,0.0,23.0,0.0,male
Aisi Bhi Kya Jaldi Hai,vikram,16.0,2343.333333333333,149.0,15.727069351230426,male
Aisi Bhi Kya Jaldi Hai,sanjay,8.0,45.0,74.0,0.6081081081081081,male
Aisi Bhi Kya Jaldi Hai,father,6.0,473.5,121.0,3.913223140495868,male
Aisi Bhi Kya Jaldi Hai,man,1.0,319.0,17.0,18.764705882352946,male
Army,naagraj,7.0,34.0,74.0,0.4594594594594595,male
Aur Ek Prem Kahani,ranganathan,5.0,227.91666666666663,50.0,4.558333333333333,male
Bambai Ka Babu,more,8.0,126.0,103.0,1.2233009708737863,male
Bambai Ka Babu,amit,12.0,402.1666666666667,161.0,2.497929606625259,male
Bambai Ka Babu,masterji,39.0,1180.0,336.0,3.511904761904762,male
Bambai Ka Babu,vicky,29.0,857.5000000000001,334.0,2.567365269461078,male
Bambai Ka Babu,jaya,8.0,1016.4166666666669,115.0,8.838405797101451,male
Wazir,qureshi,0.0,404.0,152.0,2.6578947368421053,male
Wazir,wazir,0.0,477.83333333333337,116.0,4.119252873563219,male
Wazir,daanish,0.0,400.1666666666667,369.0,1.0844625112917796,male
Wazir,pandit,0.0,498.1666666666665,266.0,1.8728070175438591,male
Wazir,sp,0.0,35.0,16.0,2.1875,male
Wazir,ali,0.0,92.0,17.0,5.411764705882353,male
Airlift,khalaf,0.0,490.0999999999999,101.0,4.852475247524752,male
Airlift,ranjit,0.0,6748.766666666664,490.0,13.772993197278906,male
Airlift,major,0.0,217.5,101.0,2.1534653465346536,male
Airlift,katyal,0.0,66.0,16.0,4.125,male
Airlift,father,0.0,29.83333333333333,20.0,1.4916666666666667,male
Airlift,saddam,0.0,139.0,54.0,2.574074074074074,male
Airlift,zayd,0.0,378.8333333333333,33.0,11.47979797979798,male
Jugni,mastana,0.0,0.0,23.0,0.0,male
Bhishma,police,3.0,43.0,39.0,1.1025641025641026,male
Bhishma,bhola,4.0,30.0,59.0,0.5084745762711864,male
Bhishma,man,1.0,22.0,6.0,3.6666666666666665,male
Kyaa Kool Hain Hum 3,lele,1.0,0.0,8.0,0.0,male
Kyaa Kool Hain Hum 3,kanhaiya,14.0,1068.5,142.0,7.524647887323944,male
Kyaa Kool Hain Hum 3,father,4.0,322.0,51.0,6.313725490196078,male
Kyaa Kool Hain Hum 3,mickey,4.0,0.0,32.0,0.0,male
Kyaa Kool Hain Hum 3,rocky,3.0,39.0,33.0,1.181818181818182,male
Chaahat,father,7.0,789.3333333333333,99.0,7.973063973063972,male
Chaahat,roop,0.0,2264.166666666667,219.0,10.338660578386609,male
Chaahat,ajay,0.0,830.6666666666666,108.0,7.691358024691357,male
Chaahat,brother,9.0,30.33333333333333,24.0,1.2638888888888888,male
Saala Khadoos,the,31.0,0.0,304.0,0.0,male
Saala Khadoos,prabhu,19.0,222.5,238.0,0.934873949579832,male
Saala Khadoos,dev,8.0,59.0,130.0,0.4538461538461538,male
Chhote Sarkar,amar,0.0,13.0,127.0,0.1023622047244094,male
Chhote Sarkar,jagmohan,0.0,503.3333333333334,51.0,9.869281045751636,male
Sanam Teri Kasam,,8.0,0.0,0.0,0.0,male
Sanam Teri Kasam,everybody,0.0,0.0,11.0,0.0,male
Sanam Teri Kasam,father,0.0,1945.4666666666665,210.0,9.264126984126984,male
Sanam Teri Kasam,inder,0.0,1252.1666666666667,355.0,3.527230046948357,male
Sanam Teri Kasam,abhimanyu,0.0,1650.3333333333333,140.0,11.788095238095238,male
Sanam Teri Kasam,man,0.0,64.0,11.0,5.818181818181818,male
Sanam Teri Kasam,god,0.0,0.0,15.0,0.0,male
Sanam Teri Kasam,he,0.0,0.0,24.0,0.0,male
Ghayal Once Again,,0.0,0.0,0.0,0.0,male
Ghayal Once Again,joe,3.0,0.0,18.0,0.0,male
Ghayal Once Again,rohan,1.0,334.8333333333333,26.0,12.878205128205128,male
Ghayal Once Again,bansal,23.0,480.0,194.0,2.4742268041237114,male
Ghayal Once Again,anushka,3.0,96.0,43.0,2.232558139534884,male
Ghayal Once Again,ajay,28.0,170.0,191.0,0.8900523560209425,male
Ghayal Once Again,mehra,3.0,197.5,25.0,7.9,male
Ghayal Once Again,son,4.0,44.0,41.0,1.0731707317073171,male
Ghayal Once Again,kriplani,4.0,0.0,42.0,0.0,male
Ghayal Once Again,d'souza,0.0,28.0,36.0,0.7777777777777778,male
Ghayal Once Again,raj,4.0,24.0,33.0,0.7272727272727273,male
Fitoor,mufti,3.0,203.16666666666669,35.0,5.8047619047619055,male
Fitoor,firdaus,15.0,413.6666666666667,140.0,2.954761904761905,male
Fitoor,hazrat,10.0,340.2333333333333,176.0,1.93314393939394,male
Sanam Re,akash,28.0,347.33333333333337,259.0,1.3410553410553412,male
Diljale,dara,51.0,494.33333333333337,307.0,1.6102062975027145,male
Diljale,raja,21.0,14.0,213.0,0.0657276995305164,male
Diljale,shyam,13.0,553.8142857142857,115.0,4.815776397515528,male
Diljale,shaka,69.0,1519.15,501.0,3.032235528942116,male
Diljale,father,5.0,405.0,52.0,7.788461538461538,male
Diljale,saab,17.0,1089.942857142857,208.0,5.24010989010989,male
Diljale,brokenhearted,1.0,0.0,9.0,0.0,male
LoveShhuda,father,0.0,63.99999999999999,18.0,3.555555555555556,male
LoveShhuda,gaurav,0.0,1946.6666666666667,279.0,6.977299880525687,male
LoveShhuda,boy,0.0,1444.1666666666663,41.0,35.223577235772346,male
Neerja,abu,2.0,0.0,29.0,0.0,male
Neerja,naresh,3.0,774.5,59.0,13.127118644067796,male
Neerja,ali,3.0,585.5,44.0,13.306818181818182,male
Dushman Duniya Ka,mahesh,7.0,755.8333333333333,109.0,6.934250764525993,male
Dushman Duniya Ka,father,3.0,43.03333333333333,33.0,1.304040404040404,male
Dushman Duniya Ka,badru,6.0,117.0,77.0,1.5194805194805194,male
Dushman Duniya Ka,man,3.0,333.5,38.0,8.776315789473685,male
Dushman Duniya Ka,boy,1.0,88.0,10.0,8.8,male
Aligarh,ramchandra,0.0,0.0,30.0,0.0,male
Ek Anari Do Khiladi,balaiah,41.0,853.6666666666667,304.0,2.80811403508772,male
Ek Anari Do Khiladi,nana,16.0,1033.0,102.0,10.127450980392156,male
Ek Anari Do Khiladi,ramadasu,1.0,791.55,27.0,29.316666666666663,male
Ek Anari Do Khiladi,man,1.0,65.0,17.0,3.823529411764706,male
Ek Anari Do Khiladi,brother,2.0,24.0,9.0,2.6666666666666665,male
Ek Tha Raja,lalchand,10.0,127.0,100.0,1.27,male
Ek Tha Raja,dogra,2.0,24.0,28.0,0.8571428571428571,male
Love Shagun,jd,6.0,175.0,106.0,1.650943396226415,male
Love Shagun,man,1.0,41.0,15.0,2.7333333333333334,male
English Babu Desi Mem,nandu,1.0,0.0,32.0,0.0,male
English Babu Desi Mem,nephew,0.0,0.0,0.0,0.0,male
Jai Gangaajal,babloo,7.0,188.0,83.0,2.265060240963855,male
Jai Gangaajal,nagesh,4.0,3301.4333333333334,84.0,39.30277777777778,male
Jai Gangaajal,singh,5.0,9.0,122.0,0.0737704918032786,male
Jai Gangaajal,brother,3.0,3151.4333333333334,61.0,51.66284153005465,male
Jai Gangaajal,dabloo,6.0,656.0,129.0,5.0852713178294575,male
Fareb,dr.,0.0,0.0,0.0,0.0,male
Fareb,rohan,0.0,21.0,45.0,0.4666666666666667,male
Fareb,inder,0.0,1492.5,323.0,4.620743034055727,male
Fareb,verma,0.0,403.0833333333333,240.0,1.6795138888888888,male
Fareb,inspector,0.0,0.0,68.0,0.0,male
Fareb,man,0.0,149.0,15.0,9.933333333333334,male
Fareb,sule,0.0,234.3333333333333,84.0,2.7896825396825395,male
Fire,ashok,22.0,474.5,189.0,2.5105820105820107,male
Teraa Surroor,robin,3.0,0.0,60.0,0.0,male
Teraa Surroor,raghu,25.0,2498.0,178.0,14.03370786516854,male
Teraa Surroor,tara,13.0,142.0,104.0,1.3653846153846154,male
Ghatak,shambhu,5.0,0.0,57.0,0.0,male
Ghatak,son,1.0,62.0,9.0,6.888888888888889,male
Ghatak,nath,7.0,296.5,74.0,4.006756756756757,male
Ghatak,sachdev,2.0,43.0,22.0,1.9545454545454544,male
Ghatak,antya,1.0,0.0,4.0,0.0,male
Ghatak,katya,17.0,457.0,137.0,3.335766423357664,male
Ghatak,shiv,2.0,0.0,13.0,0.0,male
Ghatak,jeena,2.0,49.0,18.0,2.7222222222222223,male
Ghatak,man,1.0,48.5,19.0,2.5526315789473686,male
Ghatak,kashi,29.0,482.0,251.0,1.9203187250996017,male
Kapoor & Sons,amarjeet,8.0,245.0,73.0,3.356164383561644,male
Kapoor & Sons,rahul,28.0,1950.5833333333333,215.0,9.07248062015504,male
Kapoor & Sons,harsh,8.0,101.0,76.0,1.3289473684210529,male
Kapoor & Sons,kapoor,5.0,161.0,68.0,2.367647058823529,male
Kapoor & Sons,arjun,16.0,839.5,218.0,3.8509174311926606,male
Hahakaar,police,7.0,0.0,40.0,0.0,male
Hahakaar,saeed,4.0,334.0,88.0,3.7954545454545454,male
Rocky Handsome,mantoo,10.0,228.0,101.0,2.257425742574257,male
Rocky Handsome,luke,5.0,107.5,51.0,2.107843137254902,male
Rocky Handsome,kabir,42.0,99.0,310.0,0.3193548387096774,male
Rocky Handsome,ahlawat,1.0,17.0,10.0,1.7,male
Rocky Handsome,brother,1.0,8.0,4.0,2.0,male
Ki & Ka,bachchan,2.0,147.0,23.0,6.391304347826087,male
Ki & Ka,kabir,49.0,2170.0000000000005,420.0,5.166666666666668,male
Ki & Ka,father,1.0,532.8,26.0,20.49230769230769,male
Love Games,sam,0.0,4.0,53.0,0.0754716981132075,male
Himmat,ajay,0.0,42.66666666666666,134.0,0.3184079601990049,male
Himmat,abdul,0.0,0.5,67.0,0.0074626865671641,male
The Blueberry Hunt,colonel,2.0,85.0,29.0,2.931034482758621,male
Fan,actor,0.0,114.0,19.0,6.0,male
Fan,aryan,0.0,691.3333333333334,273.0,2.5323565323565327,male
Fan,gaurav,0.0,1913.8333333333337,375.0,5.103555555555556,male
Nil Battey Sannata,srivastava,1.0,439.2666666666668,26.0,16.894871794871797,male
Laal Rang,shankar,9.0,503.0,70.0,7.185714285714286,male
Laal Rang,rajesh,7.0,25.0,70.0,0.3571428571428571,male
Is Raat Ki Subah Nahin,ramanbhai,4.0,6.0,15.0,0.4,male
Is Raat Ki Subah Nahin,aditya,1.0,0.0,4.0,0.0,male
Baaghi,ronny,0.0,708.0,257.0,2.754863813229572,male
Baaghi,father,0.0,158.66666666666669,39.0,4.068376068376069,male
Baaghi,subbu,0.0,171.0,19.0,9.0,male
Baaghi,raghav,0.0,1645.3333333333337,224.0,7.345238095238096,male
Baaghi,man,0.0,356.0,25.0,14.24,male
Baaghi,boy,0.0,0.0,14.0,0.0,male
Shortcut Safari,,0.0,0.0,9.0,0.0,male
Jeet,uncle,0.0,0.0,6.0,0.0,male
Jeet,karan,0.0,101.0,59.0,1.7118644067796611,male
Jeet,raju,0.0,46.0,55.0,0.8363636363636363,male
One Night Stand,urvil,0.0,4292.833333333333,349.0,12.300382043935052,male
One Night Stand,david,0.0,42.66666666666666,20.0,2.1333333333333333,male
Traffic,joint,0.0,0.0,26.0,0.0,male
Traffic,director,0.0,0.0,14.0,0.0,male
Traffic,rehan,0.0,155.66666666666669,42.0,3.706349206349207,male
Traffic,godbole,0.0,51.0,13.0,3.923076923076923,male
Traffic,constable,0.0,0.0,11.0,0.0,male
Traffic,superstar,0.0,83.0,14.0,5.928571428571429,male
Traffic,trainee,0.0,0.0,12.0,0.0,male
Traffic,singh,0.0,158.0,26.0,6.076923076923077,male
Traffic,rajesh,0.0,0.0,22.0,0.0,male
Khamoshi: The Musical,father,2.0,177.16666666666666,52.0,3.407051282051282,male
Khamoshi: The Musical,raj,8.0,186.75,130.0,1.4365384615384615,male
Khamoshi: The Musical,joseph,14.0,370.0,109.0,3.3944954128440368,male
Khamoshi: The Musical,boy,3.0,136.0,29.0,4.689655172413793,male
Khamoshi: The Musical,sam,5.0,65.0,36.0,1.805555555555556,male
1920 London,,0.0,0.0,0.0,0.0,male
